TimeBeginning,TimeEnding,1028100_PM10_21_PreScaled,1028100_PM10_21_Scaled,1028100_PM10_21_Unit,1028100_PM10_21_Slope,1028100_PM10_21_Offset,1028100_PM10_21_Status,1028100_PM2.5_23_PreScaled,1028100_PM2.5_23_Scaled,1028100_PM2.5_23_Unit,1028100_PM2.5_23_Slope,1028100_PM2.5_23_Offset,1028100_PM2.5_23_Status
17/01/2018 08:00,17/01/2018 08:15,,,ug/m3,1,0,No Data,,,ug/m3,1,0,No Data
17/01/2018 08:15,17/01/2018 08:30,,,ug/m3,1,0,No Data,,,ug/m3,1,0,No Data
17/01/2018 08:30,17/01/2018 08:45,,,ug/m3,1,0,No Data,,,ug/m3,1,0,No Data
17/01/2018 08:45,17/01/2018 09:00,,,ug/m3,1,0,No Data,,,ug/m3,1,0,No Data
17/01/2018 09:00,17/01/2018 09:15,,,ug/m3,1,0,No Data,,,ug/m3,1,0,No Data
17/01/2018 09:15,17/01/2018 09:30,0.005,0.005,ug/m3,1,0,Valid,0.004,0.004,ug/m3,1,0,Valid
17/01/2018 09:30,17/01/2018 09:45,8.836,8.836,ug/m3,1,0,Valid,5.221,5.221,ug/m3,1,0,Valid
17/01/2018 09:45,17/01/2018 10:00,10.58,10.58,ug/m3,1,0,Valid,5.811,5.811,ug/m3,1,0,Valid
17/01/2018 10:00,17/01/2018 10:15,6.955,6.955,ug/m3,1,0,Valid,4.932,4.932,ug/m3,1,0,Valid
17/01/2018 10:15,17/01/2018 10:30,9.789,9.789,ug/m3,1,0,Valid,6.684,6.684,ug/m3,1,0,Valid
17/01/2018 10:30,17/01/2018 10:45,8.235,8.235,ug/m3,1,0,Valid,5.203,5.203,ug/m3,1,0,Valid
17/01/2018 10:45,17/01/2018 11:00,6.239,6.239,ug/m3,1,0,Valid,3.554,3.554,ug/m3,1,0,Valid
17/01/2018 11:00,17/01/2018 11:15,4.026,4.026,ug/m3,1,0,Valid,1.701,1.701,ug/m3,1,0,Valid
17/01/2018 11:15,17/01/2018 11:30,1.935,1.935,ug/m3,1,0,Valid,0.404,0.404,ug/m3,1,0,Valid
17/01/2018 11:30,17/01/2018 11:45,1.756,1.756,ug/m3,1,0,Valid,0.383,0.383,ug/m3,1,0,Valid
17/01/2018 11:45,17/01/2018 12:00,1.876,1.876,ug/m3,1,0,Valid,0.345,0.345,ug/m3,1,0,Valid
17/01/2018 12:00,17/01/2018 12:15,2.391,2.391,ug/m3,1,0,Valid,0.351,0.351,ug/m3,1,0,Valid
17/01/2018 12:15,17/01/2018 12:30,3.35,3.35,ug/m3,1,0,Valid,0.423,0.423,ug/m3,1,0,Valid
17/01/2018 12:30,17/01/2018 12:45,4.286,4.286,ug/m3,1,0,Valid,0.573,0.573,ug/m3,1,0,Valid
17/01/2018 12:45,17/01/2018 13:00,4.093,4.093,ug/m3,1,0,Valid,0.553,0.553,ug/m3,1,0,Valid
17/01/2018 13:00,17/01/2018 13:15,1.05,1.05,ug/m3,1,0,Valid,0.308,0.308,ug/m3,1,0,Valid
17/01/2018 13:15,17/01/2018 13:30,82.96,82.96,ug/m3,1,0,Valid,27.38,27.38,ug/m3,1,0,Valid
17/01/2018 13:30,17/01/2018 13:45,5.626,5.626,ug/m3,1,0,Valid,0.639,0.639,ug/m3,1,0,Valid
17/01/2018 13:45,17/01/2018 14:00,5.58,5.58,ug/m3,1,0,Valid,0.648,0.648,ug/m3,1,0,Valid
17/01/2018 14:00,17/01/2018 14:15,2.64,2.64,ug/m3,1,0,Valid,0.51,0.51,ug/m3,1,0,Valid
17/01/2018 14:15,17/01/2018 14:30,2.972,2.972,ug/m3,1,0,Valid,0.478,0.478,ug/m3,1,0,Valid
17/01/2018 14:30,17/01/2018 14:45,2.287,2.287,ug/m3,1,0,Valid,0.555,0.555,ug/m3,1,0,Valid
17/01/2018 14:45,17/01/2018 15:00,3.311,3.311,ug/m3,1,0,Valid,0.675,0.675,ug/m3,1,0,Valid
17/01/2018 15:00,17/01/2018 15:15,9.927,9.927,ug/m3,1,0,Valid,1.488,1.488,ug/m3,1,0,Valid
17/01/2018 15:15,17/01/2018 15:30,5.668,5.668,ug/m3,1,0,Valid,1.131,1.131,ug/m3,1,0,Valid
17/01/2018 15:30,17/01/2018 15:45,4.476,4.476,ug/m3,1,0,Valid,0.986,0.986,ug/m3,1,0,Valid
17/01/2018 15:45,17/01/2018 16:00,3.706,3.706,ug/m3,1,0,Valid,1.005,1.005,ug/m3,1,0,Valid
17/01/2018 16:00,17/01/2018 16:15,2.608,2.608,ug/m3,1,0,Valid,1.03,1.03,ug/m3,1,0,Valid
17/01/2018 16:15,17/01/2018 16:30,5.334,5.334,ug/m3,1,0,Valid,1.092,1.092,ug/m3,1,0,Valid
17/01/2018 16:30,17/01/2018 16:45,2.664,2.664,ug/m3,1,0,Valid,0.958,0.958,ug/m3,1,0,Valid
17/01/2018 16:45,17/01/2018 17:00,4.291,4.291,ug/m3,1,0,Valid,1.455,1.455,ug/m3,1,0,Valid
17/01/2018 17:00,17/01/2018 17:15,5.398,5.398,ug/m3,1,0,Valid,2.102,2.102,ug/m3,1,0,Valid
17/01/2018 17:15,17/01/2018 17:30,3.333,3.333,ug/m3,1,0,Valid,1.308,1.308,ug/m3,1,0,Valid
17/01/2018 17:30,17/01/2018 17:45,4.316,4.316,ug/m3,1,0,Valid,2.292,2.292,ug/m3,1,0,Valid
17/01/2018 17:45,17/01/2018 18:00,5.22,5.22,ug/m3,1,0,Valid,2.114,2.114,ug/m3,1,0,Valid
17/01/2018 18:00,17/01/2018 18:15,4.51,4.51,ug/m3,1,0,Valid,2.009,2.009,ug/m3,1,0,Valid
17/01/2018 18:15,17/01/2018 18:30,3.843,3.843,ug/m3,1,0,Valid,2.004,2.004,ug/m3,1,0,Valid
17/01/2018 18:30,17/01/2018 18:45,5.393,5.393,ug/m3,1,0,Valid,2.976,2.976,ug/m3,1,0,Valid
17/01/2018 18:45,17/01/2018 19:00,6.182,6.182,ug/m3,1,0,Valid,3.641,3.641,ug/m3,1,0,Valid
17/01/2018 19:00,17/01/2018 19:15,6.472,6.472,ug/m3,1,0,Valid,4.48,4.48,ug/m3,1,0,Valid
17/01/2018 19:15,17/01/2018 19:30,5.353,5.353,ug/m3,1,0,Valid,3.812,3.812,ug/m3,1,0,Valid
17/01/2018 19:30,17/01/2018 19:45,3.776,3.776,ug/m3,1,0,Valid,2.097,2.097,ug/m3,1,0,Valid
17/01/2018 19:45,17/01/2018 20:00,10.48,10.48,ug/m3,1,0,Valid,3.18,3.18,ug/m3,1,0,Valid
17/01/2018 20:00,17/01/2018 20:15,8.104,8.104,ug/m3,1,0,Valid,3.402,3.402,ug/m3,1,0,Valid
17/01/2018 20:15,17/01/2018 20:30,10.02,10.02,ug/m3,1,0,Valid,3.916,3.916,ug/m3,1,0,Valid
17/01/2018 20:30,17/01/2018 20:45,18.14,18.14,ug/m3,1,0,Valid,3.99,3.99,ug/m3,1,0,Valid
17/01/2018 20:45,17/01/2018 21:00,10.2,10.2,ug/m3,1,0,Valid,3.082,3.082,ug/m3,1,0,Valid
17/01/2018 21:00,17/01/2018 21:15,6.447,6.447,ug/m3,1,0,Valid,2.508,2.508,ug/m3,1,0,Valid
17/01/2018 21:15,17/01/2018 21:30,4.978,4.978,ug/m3,1,0,Valid,1.986,1.986,ug/m3,1,0,Valid
17/01/2018 21:30,17/01/2018 21:45,4.409,4.409,ug/m3,1,0,Valid,2.208,2.208,ug/m3,1,0,Valid
17/01/2018 21:45,17/01/2018 22:00,7.313,7.313,ug/m3,1,0,Valid,5.824,5.824,ug/m3,1,0,Valid
17/01/2018 22:00,17/01/2018 22:15,7.986,7.986,ug/m3,1,0,Valid,5.734,5.734,ug/m3,1,0,Valid
17/01/2018 22:15,17/01/2018 22:30,4.898,4.898,ug/m3,1,0,Valid,3.298,3.298,ug/m3,1,0,Valid
17/01/2018 22:30,17/01/2018 22:45,6.853,6.853,ug/m3,1,0,Valid,5.297,5.297,ug/m3,1,0,Valid
17/01/2018 22:45,17/01/2018 23:00,4.921,4.921,ug/m3,1,0,Valid,3.233,3.233,ug/m3,1,0,Valid
17/01/2018 23:00,17/01/2018 23:15,5.821,5.821,ug/m3,1,0,Valid,3.181,3.181,ug/m3,1,0,Valid
17/01/2018 23:15,17/01/2018 23:30,4.93,4.93,ug/m3,1,0,Valid,2.757,2.757,ug/m3,1,0,Valid
17/01/2018 23:30,17/01/2018 23:45,3.656,3.656,ug/m3,1,0,Valid,2.1,2.1,ug/m3,1,0,Valid
17/01/2018 23:45,18/01/2018 00:00,2.485,2.485,ug/m3,1,0,Valid,1.484,1.484,ug/m3,1,0,Valid
18/01/2018 00:00,18/01/2018 00:15,1.855,1.855,ug/m3,1,0,Valid,1.206,1.206,ug/m3,1,0,Valid
18/01/2018 00:15,18/01/2018 00:30,1.762,1.762,ug/m3,1,0,Valid,0.817,0.817,ug/m3,1,0,Valid
18/01/2018 00:30,18/01/2018 00:45,1.179,1.179,ug/m3,1,0,Valid,0.69,0.69,ug/m3,1,0,Valid
18/01/2018 00:45,18/01/2018 01:00,2.467,2.467,ug/m3,1,0,Valid,0.977,0.977,ug/m3,1,0,Valid
18/01/2018 01:00,18/01/2018 01:15,2.241,2.241,ug/m3,1,0,Valid,1,1,ug/m3,1,0,Valid
18/01/2018 01:15,18/01/2018 01:30,1.458,1.458,ug/m3,1,0,Valid,0.766,0.766,ug/m3,1,0,Valid
18/01/2018 01:30,18/01/2018 01:45,1.674,1.674,ug/m3,1,0,Valid,0.83,0.83,ug/m3,1,0,Valid
18/01/2018 01:45,18/01/2018 02:00,1.64,1.64,ug/m3,1,0,Valid,1.052,1.052,ug/m3,1,0,Valid
18/01/2018 02:00,18/01/2018 02:15,3.136,3.136,ug/m3,1,0,Valid,1.343,1.343,ug/m3,1,0,Valid
18/01/2018 02:15,18/01/2018 02:30,1.923,1.923,ug/m3,1,0,Valid,1.022,1.022,ug/m3,1,0,Valid
18/01/2018 02:30,18/01/2018 02:45,1.494,1.494,ug/m3,1,0,Valid,0.819,0.819,ug/m3,1,0,Valid
18/01/2018 02:45,18/01/2018 03:00,1.38,1.38,ug/m3,1,0,Valid,0.738,0.738,ug/m3,1,0,Valid
18/01/2018 03:00,18/01/2018 03:15,2.47,2.47,ug/m3,1,0,Valid,0.895,0.895,ug/m3,1,0,Valid
18/01/2018 03:15,18/01/2018 03:30,2.057,2.057,ug/m3,1,0,Valid,0.887,0.887,ug/m3,1,0,Valid
18/01/2018 03:30,18/01/2018 03:45,3.316,3.316,ug/m3,1,0,Valid,1.036,1.036,ug/m3,1,0,Valid
18/01/2018 03:45,18/01/2018 04:00,4.729,4.729,ug/m3,1,0,Valid,1.751,1.751,ug/m3,1,0,Valid
18/01/2018 04:00,18/01/2018 04:15,3.664,3.664,ug/m3,1,0,Valid,1.662,1.662,ug/m3,1,0,Valid
18/01/2018 04:15,18/01/2018 04:30,4.963,4.963,ug/m3,1,0,Valid,1.296,1.296,ug/m3,1,0,Valid
18/01/2018 04:30,18/01/2018 04:45,5.325,5.325,ug/m3,1,0,Valid,1.357,1.357,ug/m3,1,0,Valid
18/01/2018 04:45,18/01/2018 05:00,3.466,3.466,ug/m3,1,0,Valid,1.017,1.017,ug/m3,1,0,Valid
18/01/2018 05:00,18/01/2018 05:15,2.93,2.93,ug/m3,1,0,Valid,0.977,0.977,ug/m3,1,0,Valid
18/01/2018 05:15,18/01/2018 05:30,2.584,2.584,ug/m3,1,0,Valid,1.145,1.145,ug/m3,1,0,Valid
18/01/2018 05:30,18/01/2018 05:45,21.02,21.02,ug/m3,1,0,Valid,6.665,6.665,ug/m3,1,0,Valid
18/01/2018 05:45,18/01/2018 06:00,12.35,12.35,ug/m3,1,0,Valid,4.672,4.672,ug/m3,1,0,Valid
18/01/2018 06:00,18/01/2018 06:15,10.06,10.06,ug/m3,1,0,Valid,3.399,3.399,ug/m3,1,0,Valid
18/01/2018 06:15,18/01/2018 06:30,4.581,4.581,ug/m3,1,0,Valid,1.967,1.967,ug/m3,1,0,Valid
18/01/2018 06:30,18/01/2018 06:45,2.906,2.906,ug/m3,1,0,Valid,1.263,1.263,ug/m3,1,0,Valid
18/01/2018 06:45,18/01/2018 07:00,2.69,2.69,ug/m3,1,0,Valid,1.111,1.111,ug/m3,1,0,Valid
18/01/2018 07:00,18/01/2018 07:15,2.164,2.164,ug/m3,1,0,Valid,1.13,1.13,ug/m3,1,0,Valid
18/01/2018 07:15,18/01/2018 07:30,3.479,3.479,ug/m3,1,0,Valid,1.159,1.159,ug/m3,1,0,Valid
18/01/2018 07:30,18/01/2018 07:45,2.063,2.063,ug/m3,1,0,Valid,0.96,0.96,ug/m3,1,0,Valid
18/01/2018 07:45,18/01/2018 08:00,4.871,4.871,ug/m3,1,0,Valid,1.829,1.829,ug/m3,1,0,Valid
18/01/2018 08:00,18/01/2018 08:15,8.421,8.421,ug/m3,1,0,Valid,2.594,2.594,ug/m3,1,0,Valid
18/01/2018 08:15,18/01/2018 08:30,3.95,3.95,ug/m3,1,0,Valid,1.65,1.65,ug/m3,1,0,Valid
18/01/2018 08:30,18/01/2018 08:45,3.614,3.614,ug/m3,1,0,Valid,1.22,1.22,ug/m3,1,0,Valid
18/01/2018 08:45,18/01/2018 09:00,3.963,3.963,ug/m3,1,0,Valid,1.817,1.817,ug/m3,1,0,Valid
18/01/2018 09:00,18/01/2018 09:15,3.258,3.258,ug/m3,1,0,Valid,1.073,1.073,ug/m3,1,0,Valid
18/01/2018 09:15,18/01/2018 09:30,2.417,2.417,ug/m3,1,0,Valid,0.995,0.995,ug/m3,1,0,Valid
18/01/2018 09:30,18/01/2018 09:45,1.662,1.662,ug/m3,1,0,Valid,0.851,0.851,ug/m3,1,0,Valid
18/01/2018 09:45,18/01/2018 10:00,1.985,1.985,ug/m3,1,0,Valid,0.75,0.75,ug/m3,1,0,Valid
18/01/2018 10:00,18/01/2018 10:15,2.423,2.423,ug/m3,1,0,Valid,0.837,0.837,ug/m3,1,0,Valid
18/01/2018 10:15,18/01/2018 10:30,2.036,2.036,ug/m3,1,0,Valid,0.768,0.768,ug/m3,1,0,Valid
18/01/2018 10:30,18/01/2018 10:45,2.929,2.929,ug/m3,1,0,Valid,0.67,0.67,ug/m3,1,0,Valid
18/01/2018 10:45,18/01/2018 11:00,5.823,5.823,ug/m3,1,0,Valid,0.964,0.964,ug/m3,1,0,Valid
18/01/2018 11:00,18/01/2018 11:15,7.651,7.651,ug/m3,1,0,Valid,1.108,1.108,ug/m3,1,0,Valid
18/01/2018 11:15,18/01/2018 11:30,9.099,9.099,ug/m3,1,0,Valid,1.307,1.307,ug/m3,1,0,Valid
18/01/2018 11:30,18/01/2018 11:45,12.71,12.71,ug/m3,1,0,Valid,1.737,1.737,ug/m3,1,0,Valid
18/01/2018 11:45,18/01/2018 12:00,6.669,6.669,ug/m3,1,0,Valid,1.145,1.145,ug/m3,1,0,Valid
18/01/2018 12:00,18/01/2018 12:15,5.178,5.178,ug/m3,1,0,Valid,1.001,1.001,ug/m3,1,0,Valid
18/01/2018 12:15,18/01/2018 12:30,10.07,10.07,ug/m3,1,0,Valid,1.512,1.512,ug/m3,1,0,Valid
18/01/2018 12:30,18/01/2018 12:45,10.61,10.61,ug/m3,1,0,Valid,1.523,1.523,ug/m3,1,0,Valid
18/01/2018 12:45,18/01/2018 13:00,7.869,7.869,ug/m3,1,0,Valid,1.384,1.384,ug/m3,1,0,Valid
18/01/2018 13:00,18/01/2018 13:15,6.148,6.148,ug/m3,1,0,Valid,0.964,0.964,ug/m3,1,0,Valid
18/01/2018 13:15,18/01/2018 13:30,6.486,6.486,ug/m3,1,0,Valid,1.114,1.114,ug/m3,1,0,Valid
18/01/2018 13:30,18/01/2018 13:45,8.392,8.392,ug/m3,1,0,Valid,1.097,1.097,ug/m3,1,0,Valid
18/01/2018 13:45,18/01/2018 14:00,3.328,3.328,ug/m3,1,0,Valid,0.742,0.742,ug/m3,1,0,Valid
18/01/2018 14:00,18/01/2018 14:15,6.61,6.61,ug/m3,1,0,Valid,1.059,1.059,ug/m3,1,0,Valid
18/01/2018 14:15,18/01/2018 14:30,3.201,3.201,ug/m3,1,0,Valid,0.797,0.797,ug/m3,1,0,Valid
18/01/2018 14:30,18/01/2018 14:45,4.72,4.72,ug/m3,1,0,Valid,1.504,1.504,ug/m3,1,0,Valid
18/01/2018 14:45,18/01/2018 15:00,7.064,7.064,ug/m3,1,0,Valid,1.206,1.206,ug/m3,1,0,Valid
18/01/2018 15:00,18/01/2018 15:15,4.852,4.852,ug/m3,1,0,Valid,1.141,1.141,ug/m3,1,0,Valid
18/01/2018 15:15,18/01/2018 15:30,22.62,22.62,ug/m3,1,0,Valid,2.81,2.81,ug/m3,1,0,Valid
18/01/2018 15:30,18/01/2018 15:45,11.99,11.99,ug/m3,1,0,Valid,1.844,1.844,ug/m3,1,0,Valid
18/01/2018 15:45,18/01/2018 16:00,4.489,4.489,ug/m3,1,0,Valid,1.027,1.027,ug/m3,1,0,Valid
18/01/2018 16:00,18/01/2018 16:15,11.8,11.8,ug/m3,1,0,Valid,1.931,1.931,ug/m3,1,0,Valid
18/01/2018 16:15,18/01/2018 16:30,7.601,7.601,ug/m3,1,0,Valid,1.344,1.344,ug/m3,1,0,Valid
18/01/2018 16:30,18/01/2018 16:45,24.9,24.9,ug/m3,1,0,Valid,3.57,3.57,ug/m3,1,0,Valid
18/01/2018 16:45,18/01/2018 17:00,9.651,9.651,ug/m3,1,0,Valid,1.806,1.806,ug/m3,1,0,Valid
18/01/2018 17:00,18/01/2018 17:15,7.242,7.242,ug/m3,1,0,Valid,1.562,1.562,ug/m3,1,0,Valid
18/01/2018 17:15,18/01/2018 17:30,5.292,5.292,ug/m3,1,0,Valid,1.568,1.568,ug/m3,1,0,Valid
18/01/2018 17:30,18/01/2018 17:45,5.712,5.712,ug/m3,1,0,Valid,1.637,1.637,ug/m3,1,0,Valid
18/01/2018 17:45,18/01/2018 18:00,3.553,3.553,ug/m3,1,0,Valid,1.516,1.516,ug/m3,1,0,Valid
18/01/2018 18:00,18/01/2018 18:15,3.256,3.256,ug/m3,1,0,Valid,1.335,1.335,ug/m3,1,0,Valid
18/01/2018 18:15,18/01/2018 18:30,4.112,4.112,ug/m3,1,0,Valid,1.464,1.464,ug/m3,1,0,Valid
18/01/2018 18:30,18/01/2018 18:45,2.768,2.768,ug/m3,1,0,Valid,1.419,1.419,ug/m3,1,0,Valid
18/01/2018 18:45,18/01/2018 19:00,3.275,3.275,ug/m3,1,0,Valid,1.691,1.691,ug/m3,1,0,Valid
18/01/2018 19:00,18/01/2018 19:15,5.819,5.819,ug/m3,1,0,Valid,3.112,3.112,ug/m3,1,0,Valid
18/01/2018 19:15,18/01/2018 19:30,4.632,4.632,ug/m3,1,0,Valid,2.575,2.575,ug/m3,1,0,Valid
18/01/2018 19:30,18/01/2018 19:45,4.337,4.337,ug/m3,1,0,Valid,1.895,1.895,ug/m3,1,0,Valid
18/01/2018 19:45,18/01/2018 20:00,3.797,3.797,ug/m3,1,0,Valid,1.821,1.821,ug/m3,1,0,Valid
18/01/2018 20:00,18/01/2018 20:15,2.973,2.973,ug/m3,1,0,Valid,1.782,1.782,ug/m3,1,0,Valid
18/01/2018 20:15,18/01/2018 20:30,4.116,4.116,ug/m3,1,0,Valid,1.935,1.935,ug/m3,1,0,Valid
18/01/2018 20:30,18/01/2018 20:45,4.302,4.302,ug/m3,1,0,Valid,2.333,2.333,ug/m3,1,0,Valid
18/01/2018 20:45,18/01/2018 21:00,3.931,3.931,ug/m3,1,0,Valid,2.079,2.079,ug/m3,1,0,Valid
18/01/2018 21:00,18/01/2018 21:15,4.554,4.554,ug/m3,1,0,Valid,2.088,2.088,ug/m3,1,0,Valid
18/01/2018 21:15,18/01/2018 21:30,5.008,5.008,ug/m3,1,0,Valid,2.209,2.209,ug/m3,1,0,Valid
18/01/2018 21:30,18/01/2018 21:45,5.746,5.746,ug/m3,1,0,Valid,2.621,2.621,ug/m3,1,0,Valid
18/01/2018 21:45,18/01/2018 22:00,5.728,5.728,ug/m3,1,0,Valid,3.35,3.35,ug/m3,1,0,Valid
18/01/2018 22:00,18/01/2018 22:15,3.965,3.965,ug/m3,1,0,Valid,2.692,2.692,ug/m3,1,0,Valid
18/01/2018 22:15,18/01/2018 22:30,5.047,5.047,ug/m3,1,0,Valid,2.698,2.698,ug/m3,1,0,Valid
18/01/2018 22:30,18/01/2018 22:45,5.54,5.54,ug/m3,1,0,Valid,3.221,3.221,ug/m3,1,0,Valid
18/01/2018 22:45,18/01/2018 23:00,3.768,3.768,ug/m3,1,0,Valid,2.806,2.806,ug/m3,1,0,Valid
18/01/2018 23:00,18/01/2018 23:15,3.182,3.182,ug/m3,1,0,Valid,2.131,2.131,ug/m3,1,0,Valid
18/01/2018 23:15,18/01/2018 23:30,3.66,3.66,ug/m3,1,0,Valid,2.077,2.077,ug/m3,1,0,Valid
18/01/2018 23:30,18/01/2018 23:45,3.445,3.445,ug/m3,1,0,Valid,2.101,2.101,ug/m3,1,0,Valid
18/01/2018 23:45,19/01/2018 00:00,3.759,3.759,ug/m3,1,0,Valid,2.42,2.42,ug/m3,1,0,Valid
19/01/2018 00:00,19/01/2018 00:15,3.187,3.187,ug/m3,1,0,Valid,2.047,2.047,ug/m3,1,0,Valid
19/01/2018 00:15,19/01/2018 00:30,3.479,3.479,ug/m3,1,0,Valid,2.204,2.204,ug/m3,1,0,Valid
19/01/2018 00:30,19/01/2018 00:45,3.627,3.627,ug/m3,1,0,Valid,2.183,2.183,ug/m3,1,0,Valid
19/01/2018 00:45,19/01/2018 01:00,3.913,3.913,ug/m3,1,0,Valid,2.21,2.21,ug/m3,1,0,Valid
19/01/2018 01:00,19/01/2018 01:15,4.265,4.265,ug/m3,1,0,Valid,2.166,2.166,ug/m3,1,0,Valid
19/01/2018 01:15,19/01/2018 01:30,3.912,3.912,ug/m3,1,0,Valid,1.977,1.977,ug/m3,1,0,Valid
19/01/2018 01:30,19/01/2018 01:45,3.269,3.269,ug/m3,1,0,Valid,1.78,1.78,ug/m3,1,0,Valid
19/01/2018 01:45,19/01/2018 02:00,3.072,3.072,ug/m3,1,0,Valid,1.74,1.74,ug/m3,1,0,Valid
19/01/2018 02:00,19/01/2018 02:15,2.376,2.376,ug/m3,1,0,Valid,1.568,1.568,ug/m3,1,0,Valid
19/01/2018 02:15,19/01/2018 02:30,2.808,2.808,ug/m3,1,0,Valid,1.59,1.59,ug/m3,1,0,Valid
19/01/2018 02:30,19/01/2018 02:45,2.367,2.367,ug/m3,1,0,Valid,1.535,1.535,ug/m3,1,0,Valid
19/01/2018 02:45,19/01/2018 03:00,2.797,2.797,ug/m3,1,0,Valid,1.81,1.81,ug/m3,1,0,Valid
19/01/2018 03:00,19/01/2018 03:15,2.678,2.678,ug/m3,1,0,Valid,1.771,1.771,ug/m3,1,0,Valid
19/01/2018 03:15,19/01/2018 03:30,2.558,2.558,ug/m3,1,0,Valid,1.741,1.741,ug/m3,1,0,Valid
19/01/2018 03:30,19/01/2018 03:45,2.821,2.821,ug/m3,1,0,Valid,1.838,1.838,ug/m3,1,0,Valid
19/01/2018 03:45,19/01/2018 04:00,2.809,2.809,ug/m3,1,0,Valid,1.766,1.766,ug/m3,1,0,Valid
19/01/2018 04:00,19/01/2018 04:15,2.647,2.647,ug/m3,1,0,Valid,1.534,1.534,ug/m3,1,0,Valid
19/01/2018 04:15,19/01/2018 04:30,3.061,3.061,ug/m3,1,0,Valid,1.48,1.48,ug/m3,1,0,Valid
19/01/2018 04:30,19/01/2018 04:45,3.309,3.309,ug/m3,1,0,Valid,1.519,1.519,ug/m3,1,0,Valid
19/01/2018 04:45,19/01/2018 05:00,3.38,3.38,ug/m3,1,0,Valid,1.543,1.543,ug/m3,1,0,Valid
19/01/2018 05:00,19/01/2018 05:15,3.463,3.463,ug/m3,1,0,Valid,1.721,1.721,ug/m3,1,0,Valid
19/01/2018 05:15,19/01/2018 05:30,3.098,3.098,ug/m3,1,0,Valid,1.699,1.699,ug/m3,1,0,Valid
19/01/2018 05:30,19/01/2018 05:45,2.989,2.989,ug/m3,1,0,Valid,1.561,1.561,ug/m3,1,0,Valid
19/01/2018 05:45,19/01/2018 06:00,2.845,2.845,ug/m3,1,0,Valid,1.473,1.473,ug/m3,1,0,Valid
19/01/2018 06:00,19/01/2018 06:15,2.445,2.445,ug/m3,1,0,Valid,1.442,1.442,ug/m3,1,0,Valid
19/01/2018 06:15,19/01/2018 06:30,2.844,2.844,ug/m3,1,0,Valid,1.467,1.467,ug/m3,1,0,Valid
19/01/2018 06:30,19/01/2018 06:45,1.988,1.988,ug/m3,1,0,Valid,1.274,1.274,ug/m3,1,0,Valid
19/01/2018 06:45,19/01/2018 07:00,1.818,1.818,ug/m3,1,0,Valid,1.236,1.236,ug/m3,1,0,Valid
19/01/2018 07:00,19/01/2018 07:15,2.649,2.649,ug/m3,1,0,Valid,1.277,1.277,ug/m3,1,0,Valid
19/01/2018 07:15,19/01/2018 07:30,2.312,2.312,ug/m3,1,0,Valid,1.412,1.412,ug/m3,1,0,Valid
19/01/2018 07:30,19/01/2018 07:45,2.324,2.324,ug/m3,1,0,Valid,1.421,1.421,ug/m3,1,0,Valid
19/01/2018 07:45,19/01/2018 08:00,3.361,3.361,ug/m3,1,0,Valid,1.435,1.435,ug/m3,1,0,Valid
19/01/2018 08:00,19/01/2018 08:15,1.897,1.897,ug/m3,1,0,Valid,1.289,1.289,ug/m3,1,0,Valid
19/01/2018 08:15,19/01/2018 08:30,2.393,2.393,ug/m3,1,0,Valid,1.217,1.217,ug/m3,1,0,Valid
19/01/2018 08:30,19/01/2018 08:45,3.187,3.187,ug/m3,1,0,Valid,1.457,1.457,ug/m3,1,0,Valid
19/01/2018 08:45,19/01/2018 09:00,3.101,3.101,ug/m3,1,0,Valid,1.466,1.466,ug/m3,1,0,Valid
19/01/2018 09:00,19/01/2018 09:15,3.486,3.486,ug/m3,1,0,Valid,1.659,1.659,ug/m3,1,0,Valid
19/01/2018 09:15,19/01/2018 09:30,3.278,3.278,ug/m3,1,0,Valid,1.872,1.872,ug/m3,1,0,Valid
19/01/2018 09:30,19/01/2018 09:45,2.961,2.961,ug/m3,1,0,Valid,1.719,1.719,ug/m3,1,0,Valid
19/01/2018 09:45,19/01/2018 10:00,3.245,3.245,ug/m3,1,0,Valid,1.574,1.574,ug/m3,1,0,Valid
19/01/2018 10:00,19/01/2018 10:15,3.197,3.197,ug/m3,1,0,Valid,1.499,1.499,ug/m3,1,0,Valid
19/01/2018 10:15,19/01/2018 10:30,2.364,2.364,ug/m3,1,0,Valid,1.353,1.353,ug/m3,1,0,Valid
19/01/2018 10:30,19/01/2018 10:45,2.995,2.995,ug/m3,1,0,Valid,1.279,1.279,ug/m3,1,0,Valid
19/01/2018 10:45,19/01/2018 11:00,3.284,3.284,ug/m3,1,0,Valid,1.329,1.329,ug/m3,1,0,Valid
19/01/2018 11:00,19/01/2018 11:15,4.218,4.218,ug/m3,1,0,Valid,1.706,1.706,ug/m3,1,0,Valid
19/01/2018 11:15,19/01/2018 11:30,2.541,2.541,ug/m3,1,0,Valid,1.153,1.153,ug/m3,1,0,Valid
19/01/2018 11:30,19/01/2018 11:45,2.163,2.163,ug/m3,1,0,Valid,0.785,0.785,ug/m3,1,0,Valid
19/01/2018 11:45,19/01/2018 12:00,1.322,1.322,ug/m3,1,0,Valid,0.661,0.661,ug/m3,1,0,Valid
19/01/2018 12:00,19/01/2018 12:15,1.841,1.841,ug/m3,1,0,Valid,0.695,0.695,ug/m3,1,0,Valid
19/01/2018 12:15,19/01/2018 12:30,2.308,2.308,ug/m3,1,0,Valid,0.817,0.817,ug/m3,1,0,Valid
